Player ID;Fullname;Nationality;Age;Club;ClubID;Caps;Goals;Date Joined;Contract Ends;Column1;Birthsday;Start year;Best position;Goalkeeper;Defender Central;Defender Right;Defender Left;Wingback right;Wingback left;Defensive midfielder;Midfielder Central;Midfielder right;Midfielder left;Attacking Midfielder Central;Attacking Midfielder right;Attacking Midfielder left;Center Forward;Right Forward;Left Forward;Ability;Potential;Reputation;Big Occasion;Character;Consistency;Technique;Passing;Heading;Shooting;Flair;Dribbling;Tackling;Stamina;Strength;Pace;Jumping;Inj Prone %;Set Pieces;Positioning;Off The Ball;Marking;Creativity;Adaptability;Aggression;Determination;Dirtyness;Influence
381;Damir Ozegovic;Yugoslavia;26;Alaves;26;0;0;7;;;03-12-1969;01-07-1996;MC;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;96;139;89;0;0;0;7;0;16;0;0;0;0;0;15;16;15,5;0;0;0;0;0;0;0;0;18;0;0
382; Alfonso;Spain;22;Alaves;26;0;0;7;;;01-01-2019;01-07-1996;MC;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;96;140;88;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
383;Ribeiro Malda Armando;Spain;25;Alaves;26;0;0;7;;;16-01-1971;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;136;70;0;0;14;0;0;9;0;0;0;0;0;15;0;12;0;0;0;0;0;0;0;0;0;0;0
384;Jorge Azkoitia;Spain;22;Alaves;26;0;0;7;;;27-04-1974;01-07-1996;DMC;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;90;135;89;0;0;0;0;0;13;6;0;0;13;0;11;0;12;0;0;15;0;0;11;0;0;0;7;0
385;V?ctor Berm?dez;Spain;24;Alaves;26;0;0;7;;;10-07-1971;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;96;133;86;0;0;0;11;0;9;13;0;0;0;14;7;0;8;0;0;0;0;0;0;0;0;17;9;0
386;Jos? Ignacio Berruet;Spain;23;Alaves;26;0;0;7;;;23-04-1973;01-07-1996;DC;0;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;100;144;84;0;0;0;0;0;17;0;0;0;0;0;17;15;17;0;0;0;0;0;0;0;0;0;14;0
387;Luis Codina;Spain;23;Alaves;26;0;0;7;;;17-02-1973;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;50;0;0;100;0;0;101;150;90;0;0;0;0;0;4;14;0;13;0;0;13;18;8,5;0;0;0;16;0;0;0;0;0;9;0
388;Antonio Karmona;Spain;28;Alaves;26;0;0;7;;;24-03-1968;01-07-1996;DR;0;100;100;100;50;50;50;0;0;0;0;0;0;0;0;0;94;135;92;13;0;15;0;0;9;7;0;0;0;0;15;9;12;0;0;11;0;16;0;0;0;15;9;0
389;G?mez Ortiz Pablo;Spain;26;Alaves;26;0;0;7;;;21-05-1970;01-07-1996;MC;0;0;0;0;0;0;0;100;100;100;50;50;50;0;0;0;115;160;111;13;7;10;14;11;5;15;9;8;1;17;7;12;6;13;18;6;19;4;16;8;10;11;15;12
390;Daniel Toribio Aquino;Argentina;31;Albacete;27;0;0;7;;;09-06-1965;01-07-1996;FL;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;110;155;103;14;9;13;9;9;6;18;14;9;7;11;14;8;10;10;19;5;13;4;8;14;7;9;6;14
391;Rodr?guez Diego;Spain;36;Albacete;27;1;0;7;;;20-04-1960;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;98;150;95;5;15;9;2;8;11;6;5;3;15;18;18;14;14,5;4;2;19;13;17;10;6;20;20;20;16
392;Antonio G?mez;Spain;22;Albacete;27;0;0;7;;;01-08-1973;01-07-1996;MC;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;115;130;105;12;7;8;15;16;10;9;14;15;2;20;15;16;12,5;9;12;8;11;2;11;19;9;5;12;10
393;Mu?oz Jes?s;Spain;20;Albacete;27;0;0;7;;;01-01-1976;01-07-1996;MC;0;0;0;0;0;0;0;100;100;0;50;50;0;0;0;0;100;150;75;13;10;12;12;10;11;14;8;9;8;10;11;14;11;6;8;11;11;5;15;8;6;10;13;7
394;Jos? Joaqu?n Moreno Josico;Spain;21;Albacete;27;0;0;7;;;06-01-1975;01-07-1996;MC;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;120;-1;116;0;0;0;16;0;11;9;0;0;0;0;8;0;9,5;0;0;14;0;10;15;0;0;0;16;0
395;Juan Luis Bernal Juanlu;Spain;23;Albacete;27;0;0;7;;;01-11-1972;01-07-1996;DC;0;100;0;0;0;0;50;0;0;0;0;0;0;0;0;0;105;150;92;0;0;0;0;0;14;10;0;0;0;0;15;0;14,5;0;0;0;0;0;0;0;16;0;15;0
396; Julio Iglesias;Spain;23;Albacete;27;0;0;7;;;26-09-1972;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;136;82;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
397;Juan Jos? Maqueda;Spain;27;Albacete;27;0;0;;;;23-01-1969;01-07-1996;DMC;0;50;0;0;0;0;100;0;0;0;0;0;0;0;0;0;103;155;92;4;13;3;6;14;13;8;13;11;14;10;16;5;14,5;12;15;9;5;14;12;6;15;13;9;10
398;Romero Mario;Spain;22;Albacete;27;0;0;7;;;12-04-1974;01-07-1996;DR;0;0;100;0;0;0;0;0;50;0;0;0;0;0;0;0;113;149;110;10;6;12;14;12;4;6;8;5;13;14;11;16;7,5;11;8;15;16;12;7;13;8;11;6;8
399;Jos? Mar?a Cabrera Men?ndez;Spain;32;Albacete;27;0;0;7;;;29-12-1963;01-07-1996;ML;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;130;165;109;14;13;15;17;20;4;16;16;12;6;13;7;13;5,5;11;19;12;13;6;12;15;17;9;4;15
400;Juan Carlos Moreno;Spain;21;Albacete;27;0;0;7;;;19-04-1975;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;150;80;13;8;5;11;12;3;14;6;14;6;12;14;17;8,5;8;11;8;15;7;15;11;9;5;10;17
401;Fabrizio Romondini;Italy;19;Albacete;27;0;0;;;;24-04-1977;01-07-1996;MC;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;77;124;70;0;0;0;10;0;14;0;0;7;13;0;0;0;7;0;0;0;0;0;0;0;7;0;0;0
402;Francisco Rodr?guez Ortega;Spain;23;Albacete;27;0;0;7;;;13-12-1972;01-07-1996;DC;0;100;100;100;0;0;0;50;50;50;0;0;0;0;0;0;107;134;102;0;0;0;0;0;10;7;0;0;0;16;17;10;13,5;0;0;0;0;0;0;0;0;14;8;0
403;Vicente Blanco Tito;Spain;24;Albacete;27;0;0;8;;;15-07-1971;01-07-1996;DR;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;105;125;90;0;0;0;15;0;7;15;0;0;0;0;6;0;6,5;0;0;0;0;0;0;13;0;0;12;0
404;Albert Tom?s;Spain;25;Albacete;27;0;0;7;;;19-11-1970;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;144;90;5;14;7;7;11;15;5;10;7;11;13;15;7;15;5;4;16;1;18;6;5;17;11;18;8
405;Antonio Toni Velamaz?n;Spain;19;Albacete;27;0;0;7;;;22-01-1977;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;100;100;100;100;100;100;100;120;160;111;14;5;9;16;16;5;13;12;13;8;9;10;8;7,5;11;9;8;13;7;12;7;12;6;7;4
406;Moussa Yahaya;Niger;22;Albacete;27;0;0;8;;;01-01-2019;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;123;-1;120;0;0;0;0;0;0;0;0;14;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
407;Eugeny Plotnikov;Russia;23;Albacete;27;0;0;12;;;06-09-1972;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;150;89;0;0;0;15;0;19;0;0;0;14;0;16;11;17,5;0;0;0;0;0;0;0;0;0;0;0
408;S?nchez Alejandro;Spain;25;Albacete;27;0;0;7;;;10-09-1970;01-07-1996;DC;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;102;150;99;12;8;13;14;10;10;11;7;8;7;12;13;9;11,5;12;18;8;16;14;11;10;9;13;6;5
409;Alejandro Ant?n;Spain;22;Albacete;27;0;0;;;;01-01-2019;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;137;80;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
410;Zigor Aranalde;Spain;23;Albacete;27;0;0;7;;;22-02-1973;01-07-1996;DL;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;130;160;100;12;7;8;3;12;7;3;4;18;8;14;16;17;11,5;8;9;12;18;2;16;14;8;8;11;11
411;Jos? Luis Baroja;Spain;26;Albacete;27;0;0;;;;21-05-1970;01-07-1996;DC;0;100;0;0;0;0;50;50;0;0;0;0;0;0;0;0;116;160;102;15;8;9;13;3;15;11;3;1;19;15;19;15;17;10;18;7;3;15;13;16;6;14;12;6
412; Dani Bouzas;Spain;21;Albacete;27;0;0;12;;;22-11-1974;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;0;100;100;0;50;50;0;127;185;125;11;6;14;15;13;11;14;19;18;6;8;7;19;9;10;9;10;17;3;15;11;6;16;5;6
413;Bryan Boal;Scotland;22;Albion Rovers;28;0;0;5;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;50;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
414;Robert Gardner;Scotland;25;Albion Rovers;28;0;0;;;;11-07-1970;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;11;14;0;0;0;0;0;0;0;0;0;0;0
415;Ian Harty;Scotland;18;Albion Rovers;28;0;0;;;;08-04-1978;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
416;Gerard Kelly;Scotland;22;Albion Rovers;28;0;0;;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
417;Mark Leonard;Scotland;22;Albion Rovers;28;0;0;5;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
418;Paul Martin;Scotland;31;Albion Rovers;28;0;0;;;;08-03-1965;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;95;57;7;7;17;5;7;12;10;2;1;15;6;6;10;9;5;12;8;6;4;7;5;7;6;12;6
419;Neil McGowan;Scotland;19;Albion Rovers;28;0;0;;;;15-04-1977;01-07-1996;DL;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
420;Anthony McInally;Scotland;28;Albion Rovers;28;0;0;;;;24-02-1968;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;100;0;0;50;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
421;Ian McInnes;Scotland;29;Albion Rovers;28;0;0;;;;22-03-1967;01-07-1996;AML;0;0;0;0;0;0;0;50;0;50;100;0;100;100;0;100;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
422;David McKenzie;Scotland;22;Albion Rovers;28;0;0;5;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
423;Neil McKilligan;Scotland;22;Albion Rovers;28;0;0;;;;02-01-1974;01-07-1996;DMC;0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
424;David Byrne;Scotland;35;Albion Rovers;28;0;0;;;;05-03-1961;01-07-1996;DL;0;100;0;100;0;50;50;100;0;100;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
425;Colin Mitchell;Scotland;31;Albion Rovers;28;0;0;;;;25-05-1965;01-07-1996;DC;0;100;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;20
426;Tony Mitchell;Scotland;17;Albion Rovers;28;0;0;;;;10-01-1979;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
427;Vinnie Moore;Scotland;31;Albion Rovers;28;0;0;;;;21-08-1964;01-07-1996;FC;0;0;0;0;0;0;0;50;0;0;50;0;0;50;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0
428;Mark Pickering;Scotland;31;Albion Rovers;28;0;0;;;;11-06-1965;01-07-1996;DR;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;14;0;0;0;0;0;0;0;0;0;0;0
429;Stuart Robertson;Scotland;22;Albion Rovers;28;0;0;5;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
430;Alex Ross;Scotland;32;Albion Rovers;28;0;0;7;;;01-08-1963;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
431;Stephen Ross;Scotland;31;Albion Rovers;28;0;0;;;;27-01-1965;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;11;14;0;1;0;0;0;0;0;0;0;0;0
432;Tony Shepherd;Scotland;29;Albion Rovers;28;0;0;;;;16-11-1966;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;0;0;0;0;0;0;0;0;0;0;0
433;Thomas Walker;Scotland;31;Albion Rovers;28;0;0;;;;23-12-1964;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
434;William Watters;Scotland;32;Albion Rovers;28;0;0;;;;05-06-1964;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;50;0;0;100;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
435;David Campbell;Scotland;22;Albion Rovers;28;0;0;5;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
436;David Webster;Scotland;22;Albion Rovers;28;0;0;5;;;01-01-2019;01-07-1996;DC;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
437;Martin Clark;Scotland;27;Albion Rovers;28;0;0;;;;13-10-1968;01-07-1996;DC;0;100;0;0;0;0;50;100;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
438;Stephen Cody;Scotland;27;Albion Rovers;28;0;0;;;;01-06-1969;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;18;14;0;0;0;0;0;0;0;0;0;0;0
439;Ronnie Coyle;Scotland;31;Albion Rovers;28;0;0;;;;04-08-1964;01-07-1996;DC;0;100;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
440;John Dickson;Scotland;26;Albion Rovers;28;0;0;;;;23-12-1969;01-07-1996;GK;0;0;0;0;0;0;0;0;50;50;0;50;50;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
441;Euan Donaldson;Scotland;20;Albion Rovers;28;0;0;2;;;20-08-1975;01-07-1996;DL;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;58;98;20;0;8;5;8;8;9;8;1;7;14;14;12;17;10,5;7;9;14;10;10;11;13;10;9;10;15
442;Cameron Duncan;Scotland;30;Albion Rovers;28;0;0;;;;04-08-1965;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;12;14;0;1;0;0;0;0;0;0;0;0;0
443;Salvatore Avallone;Italy;26;Alessandria;29;0;0;;;;30-08-1969;01-07-1996;MC;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;86;0;85;0;0;12;15;0;12;0;10;0;0;0;0;0;6;0;0;0;0;0;8;12;0;13;8;0
444;Vincenzo Lanotte;Italy;26;Alessandria;29;0;0;7;;;06-01-1970;01-07-1996;AMC;0;0;0;0;0;0;0;50;0;50;100;0;100;100;0;100;83;0;77;12;0;6;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0
445;Peter Livon;Italy;20;Alessandria;29;0;0;;;;30-07-1975;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;165;97;0;0;0;18;20;0;7;0;0;0;0;0;10;0;0;0;0;20;0;0;0;0;0;0;0
446;Maurizio Lizzani;Italy;27;Alessandria;29;0;0;;;;29-08-1968;01-07-1996;DL;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;128;140;103;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
447;Egidio Notaristefano;Italy;30;Alessandria;29;0;0;;;;04-02-1966;01-07-1996;DMC;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;135;154;110;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0
448;Andrea Orocini;Italy;24;Alessandria;29;0;0;7;;;01-06-1972;01-07-1996;DR;0;100;100;0;100;0;100;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
449;Salvatore Tedesco;Italy;25;Alessandria;29;0;0;;;;14-09-1970;01-07-1996;GK;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;123;144;98;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
450;Claudio Balesini;Italy;26;Alessandria;29;0;0;;;;19-12-1969;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;100;0;92;17;0;11;12;0;15;15;19;15;0;0;0;0;7,5;0;0;0;0;0;14;13;8;11;2;0
451;Andrea Bellini;Italy;30;Alessandria;29;0;0;;;;24-05-1966;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;127;145;102;19;3;0;0;13;17;6;13;4;0;0;0;16;8,5;0;11;17;0;0;8;5;7;11;12;0
452;Emiliano Betti;Italy;24;Alessandria;29;0;0;7;;;15-02-1972;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;155;104;0;0;0;0;0;0;0;0;0;0;0;0;7;14;0;0;0;0;0;0;0;0;0;0;0
453;Gianni Califano;Italy;24;Alessandria;29;0;0;;;;18-11-1971;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;102;0;100;0;0;17;15;0;17;17;0;0;0;0;0;0;8,5;0;0;0;0;0;13;15;0;20;0;0
454;Enrico Fantini;Italy;20;Alessandria;29;0;0;7;;;27-02-1976;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;100;125;191;100;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
455;Giuseppe Fornaciari;Italy;28;Alessandria;29;0;0;7;;;27-07-1967;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;145;107;0;0;0;6;8;13;6;5;4;13;18;18;20;15,5;11;11;11;9;12;10;11;16;16;14;12
456;Ferdinando Gasparini;Italy;26;Alessandria;29;0;0;7;;;17-09-1969;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;130;146;105;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
457;Daniele Giraldi;Italy;21;Alessandria;29;0;0;7;;;06-11-1974;01-07-1996;AMR;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;123;149;98;0;0;0;14;16;13;0;0;0;0;0;0;18;6,5;0;0;11;0;0;0;0;0;0;0;0
458;Arne-Eigil Aksnes;Norway;23;?lg?rd;#N/A;0;0;;;;23-06-1973;01-07-1996;DC;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;43;70;0;5;14;7;10;10;15;10;10;7;11;14;5;17;10;17;5;8;9;13;16;9;15;9;18;15
459;Birk Lima;Norway;28;?lg?rd;#N/A;0;0;;;;30-05-1968;01-07-1996;DR;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;98;117;0;3;8;10;10;9;6;7;7;7;11;11;10;0;8;10;9;6;9;10;12;9;2;6;7;19
460;Skjalg Lima;Norway;24;?lg?rd;#N/A;0;0;;;;24-12-1971;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;92;116;0;12;16;18;10;11;18;11;11;11;7;8;12;0;15;3;15;10;11;7;14;11;8;13;2;17
461;Ronny Ludvigsen;Norway;19;?lg?rd;#N/A;0;0;;;;01-09-1976;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;77;0;7;14;4;5;5;8;5;6;11;7;7;10;11;9;12;7;10;9;7;10;8;5;10;20;12
462;Frank Medalen;Norway;23;?lg?rd;#N/A;0;0;;;;04-01-1973;01-07-1996;DL;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;57;113;0;4;15;16;5;17;9;9;4;6;12;11;5;0;7;1;5;8;8;12;7;5;1;10;1;5
463;Tord Oftedal;Norway;21;?lg?rd;#N/A;0;0;;;;01-01-1975;01-07-1996;AMR;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;82;81;0;8;7;9;5;10;9;7;8;12;7;13;8;0;8,5;5;9;9;10;8;13;5;5;6;4;9
464;Gunnar Olufsen;Norway;26;?lg?rd;#N/A;0;0;;;;14-04-1970;01-07-1996;MC;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;81;114;0;7;12;17;6;14;6;9;15;10;10;8;5;0;5,5;9;7;5;7;6;15;8;5;6;2;7
465;Oddbj?rn Sivertsen;Norway;20;?lg?rd;#N/A;0;0;;;;01-01-1976;01-07-1996;MC;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;76;96;0;3;17;15;9;7;5;10;11;9;6;5;10;0;7,5;9;5;6;9;6;11;9;5;6;10;11
466;Knut Stava;Norway;26;?lg?rd;#N/A;0;0;;;;17-01-1970;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;103;114;0;12;6;10;13;10;11;14;7;13;6;4;12;0;11,5;8;15;11;13;8;15;14;6;15;9;13
467;Lyder Tjetland;Norway;27;?lg?rd;#N/A;0;0;;;;26-09-1968;01-07-1996;ML;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;64;95;0;7;17;14;7;10;8;9;12;9;10;11;9;16;8,5;8;7;10;10;5;13;5;10;5;8;7
468;Odd-Arne Tj?land;Norway;23;?lg?rd;#N/A;0;0;;;;10-09-1972;01-07-1996;AMC;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;56;103;0;4;13;13;9;16;12;6;19;13;2;12;9;0;10,5;4;6;6;5;3;11;5;8;7;7;12
469;Jan-Erik Aunevik;Norway;31;?lg?rd;#N/A;0;0;;;;23-02-1965;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;107;0;4;14;9;8;4;17;7;3;8;14;11;6;0;11,5;6;8;9;8;10;14;6;5;8;1;13
470;Halvor Tveit;Norway;21;?lg?rd;#N/A;0;0;;;;05-03-1975;01-07-1996;MC;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;64;87;0;4;13;12;6;9;9;9;12;3;7;8;7;4;8;8;9;7;10;8;14;10;7;7;7;11
471;Per ?rrestad;Norway;24;?lg?rd;#N/A;0;0;;;;01-01-1972;01-07-1996;MC;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;83;90;0;3;14;12;5;13;17;6;7;9;9;14;8;5;12,5;6;6;7;10;5;12;9;2;8;10;9
472;Kurt Eriksen;Norway;21;?lg?rd;#N/A;0;0;;;;27-08-1974;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;103;135;0;14;10;15;14;9;9;12;13;15;7;9;14;0;11,5;8;14;12;15;12;12;15;4;14;3;15
473;Einar Fjeldheim;Norway;24;?lg?rd;#N/A;0;0;;;;26-08-1971;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;82;0;6;11;14;7;3;5;5;8;11;3;4;8;11;6,5;6;5;6;9;5;5;8;3;10;7;12
474;Kenneth Gjesdal;Norway;23;?lg?rd;#N/A;0;0;;;;08-02-1973;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;93;97;0;7;17;8;10;8;13;8;20;10;6;13;10;0;11,5;1;7;6;5;6;13;7;3;7;2;20
475;Hans H?land;Norway;20;?lg?rd;#N/A;0;0;;;;01-01-1976;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;92;113;0;11;9;10;14;10;9;11;7;10;16;5;15;0;12;9;10;10;12;7;14;14;1;13;2;4
476;Stig Idland;Norway;20;?lg?rd;#N/A;0;0;;;;18-04-1976;01-07-1996;DR;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;38;80;0;3;8;6;8;9;10;9;5;3;13;11;7;11;8,5;16;5;9;6;10;16;5;13;9;19;3
477;Eirik J?ntvedt;Norway;23;?lg?rd;#N/A;0;0;;;;27-07-1972;01-07-1996;MC;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;31;87;0;4;11;7;10;10;10;5;4;11;8;4;9;12;9,5;10;7;10;5;5;13;10;14;9;19;10
